MONTH,DAY,PERIOD,1,2,3,4,5
2,28,1,0.0,0.0,0.0,0.0,0.0
2,28,2,0.0,0.0,0.0,0.0,0.0
2,28,3,0.0,0.0,0.0,0.0,0.0
2,28,4,0.0,0.0,0.0,0.0,0.0
2,28,5,0.0,0.0,0.0,0.0,0.0
2,28,6,0.0,0.0,0.0,0.0,0.0
2,28,7,0.0,0.0,0.0,0.0,0.0
2,28,8,0.0,0.0,0.0,0.0,0.0
2,28,9,0.0,0.0,0.0,0.0,0.0
2,28,10,0.0,0.0,0.0,0.0,0.0
2,28,11,0.0,0.0,0.0,0.0,0.0
2,28,12,0.0,0.0,0.0,0.0,0.0
2,28,13,0.108078231,0.105916666,0.096297704,0.096190706,0.103653243
2,28,14,0.108078231,0.099431973,0.105830204,0.102357866,0.097689094
2,28,15,0.486122449,0.471538776,0.488407225,0.530225098,0.444666048
2,28,16,0.486122449,0.486122449,0.456955102,0.4764,0.433524
2,28,17,0.783256803,0.712763691,0.800370964,0.750154543,0.82256742
2,28,18,0.783256803,0.845917347,0.741274238,0.813853947,0.819957851
2,28,19,0.819838435,0.762449745,0.799055531,0.73821655,0.764292264
2,28,20,0.819838435,0.746052976,0.720310049,0.762067153,0.708722453
2,28,21,0.828996599,0.762676871,0.827670204,0.758061018,0.818181708
2,28,22,0.828996599,0.895316327,0.939750545,0.879140945,0.974381214
2,28,23,0.825340136,0.899620748,0.888354855,0.923371561,0.96374729
2,28,24,0.825340136,0.775819728,0.760550935,0.810854041,0.729689913
2,28,25,0.785493197,0.738363605,0.761928401,0.700974129,0.694421545
2,28,26,0.785493197,0.754073469,0.792876833,0.808580413,0.855929016
2,28,27,0.816930272,0.84143818,0.854059753,0.912848914,0.847756087
2,28,28,0.816930272,0.767914456,0.78449814,0.773985337,0.840840295
2,28,29,0.823588435,0.774173129,0.766925551,0.756699877,0.725722475
2,28,30,0.823588435,0.831824319,0.786321058,0.805772158,0.860589082
2,28,31,0.805569728,0.82973682,0.809476741,0.888271262,0.866594183
2,28,32,0.805569728,0.74112415,0.773346939,0.796547347,0.810312923
2,28,33,0.754540816,0.731904592,0.67633266,0.742553803,0.791702935
2,28,34,0.754540816,0.784722449,0.723453734,0.69389988,0.716979593
2,28,35,0.406139456,0.422385034,0.381121266,0.43144032,0.381552513
2,28,36,0.406139456,0.438630612,0.409713483,0.397253125,0.441839561
2,28,37,0.006644218,0.006112681,0.005804389,0.005692128,0.00600272
2,28,38,0.006644218,0.007242198,0.006248887,0.006174826,0.005985554
2,28,39,0.0,0.0,0.0,0.0,0.0
2,28,40,0.0,0.0,0.0,0.0,0.0
2,28,41,0.0,0.0,0.0,0.0,0.0
2,28,42,0.0,0.0,0.0,0.0,0.0
2,28,43,0.0,0.0,0.0,0.0,0.0
2,28,44,0.0,0.0,0.0,0.0,0.0
2,28,45,0.0,0.0,0.0,0.0,0.0
2,28,46,0.0,0.0,0.0,0.0,0.0
2,28,47,0.0,0.0,0.0,0.0,0.0
2,28,48,0.0,0.0,0.0,0.0,0.0
2,29,1,0.0,0.0,0.0,0.0,0.0
2,29,2,0.0,0.0,0.0,0.0,0.0
2,29,3,0.0,0.0,0.0,0.0,0.0
2,29,4,0.0,0.0,0.0,0.0,0.0
2,29,5,0.0,0.0,0.0,0.0,0.0
2,29,6,0.0,0.0,0.0,0.0,0.0
2,29,7,0.0,0.0,0.0,0.0,0.0
2,29,8,0.0,0.0,0.0,0.0,0.0
2,29,9,0.0,0.0,0.0,0.0,0.0
2,29,10,0.0,0.0,0.0,0.0,0.0
2,29,11,0.0,0.0,0.0,0.0,0.0
2,29,12,0.0,0.0,0.0,0.0,0.0
2,29,13,0.108078231,0.106997449,0.105387083,0.116434804,0.109224392
2,29,14,0.108078231,0.102674319,0.099053699,0.101203375,0.094532213
2,29,15,0.486122449,0.515289796,0.465656694,0.493913209,0.504952903
2,29,16,0.486122449,0.52015102,0.513199469,0.516620799,0.524294138
2,29,17,0.783256803,0.814587075,0.735008184,0.754288833,0.810374485
2,29,18,0.783256803,0.744093963,0.694944598,0.73335747,0.761080605
2,29,19,0.819838435,0.811640051,0.832054028,0.903295255,0.841706942
2,29,20,0.819838435,0.811640051,0.84021142,0.79094077,0.734091902
2,29,21,0.828996599,0.895316327,0.905264286,0.894056252,0.836862948
2,29,22,0.828996599,0.754386905,0.760024082,0.703022276,0.761607465
2,29,23,0.825340136,0.825340136,0.833593537,0.770124881,0.829871666
2,29,24,0.825340136,0.817086735,0.780152764,0.831752341,0.740360524
2,29,25,0.785493197,0.848332653,0.816912925,0.767898149,0.869031969
2,29,26,0.785493197,0.832622789,0.881873212,0.866662922,0.883746182
2,29,27,0.816930272,0.792422364,0.869050423,0.834395697,0.753661717
2,29,28,0.816930272,0.865946088,0.833023798,0.863792388,0.794227748
2,29,29,0.823588435,0.749465476,0.778661686,0.705514679,0.83309525
2,29,30,0.823588435,0.75770136,0.735299755,0.772196517,0.779918482
2,29,31,0.805569728,0.870015306,0.888060068,0.863093851,0.830984196
2,29,32,0.805569728,0.813625425,0.777213674,0.718922648,0.809986183
2,29,33,0.754540816,0.694177551,0.659166857,0.75883868,0.745348215
2,29,34,0.754540816,0.799813265,0.722774648,0.8349472,0.793579362
2,29,35,0.406139456,0.434569218,0.458186227,0.471931814,0.48255028
2,29,36,0.406139456,0.442692007,0.39470663,0.385496809,0.403186138
2,29,37,0.006644218,0.006577776,0.006809327,0.006410023,0.006676439
2,29,38,0.006644218,0.006444891,0.006740891,0.0065439,0.006461606
2,29,39,0.0,0.0,0.0,0.0,0.0
2,29,40,0.0,0.0,0.0,0.0,0.0
2,29,41,0.0,0.0,0.0,0.0,0.0
2,29,42,0.0,0.0,0.0,0.0,0.0
2,29,43,0.0,0.0,0.0,0.0,0.0
2,29,44,0.0,0.0,0.0,0.0,0.0
2,29,45,0.0,0.0,0.0,0.0,0.0
2,29,46,0.0,0.0,0.0,0.0,0.0
2,29,47,0.0,0.0,0.0,0.0,0.0
2,29,48,0.0,0.0,0.0,0.0,0.0
3,1,1,0.0,0.0,0.0,0.0,0.0
3,1,2,0.0,0.0,0.0,0.0,0.0
3,1,3,0.0,0.0,0.0,0.0,0.0
3,1,4,0.0,0.0,0.0,0.0,0.0
3,1,5,0.0,0.0,0.0,0.0,0.0
3,1,6,0.0,0.0,0.0,0.0,0.0
3,1,7,0.0,0.0,0.0,0.0,0.0
3,1,8,0.0,0.0,0.0,0.0,0.0
3,1,9,0.0,0.0,0.0,0.0,0.0
3,1,10,0.0,0.0,0.0,0.0,0.0
3,1,11,0.0,0.0,0.0,0.0,0.0
3,1,12,0.0,0.0,0.0,0.0,0.0
3,1,13,0.113971088,0.118529932,0.126713056,0.113751124,0.121788539
3,1,14,0.113971088,0.119669642,0.120324976,0.106189712,0.121941186
3,1,15,0.668384354,0.695119728,0.688569561,0.684024548,0.677184302
3,1,16,0.668384354,0.728538946,0.69846165,0.705446266,0.637189102
3,1,17,0.76747449,0.79817347,0.751511021,0.7569386,0.707042443
3,1,18,0.76747449,0.775149235,0.709606913,0.825817901,0.715646285
3,1,19,0.811122449,0.876012245,0.894181388,0.929273789,0.851318044
3,1,20,0.811122449,0.730010204,0.839917296,0.746062317,0.836502531
3,1,21,0.824914966,0.767170918,0.851765948,0.830909623,0.769568942
3,1,22,0.824914966,0.857911565,0.824585,0.819087767,0.856573569
3,1,23,0.830680272,0.797453061,0.879192,0.919352622,0.856669489
3,1,24,0.830680272,0.76422585,0.829351184,0.840409199,0.74271163
3,1,25,0.82962585,0.821329592,0.850242052,0.758696573,0.880171398
3,1,26,0.82962585,0.854514626,0.842070238,0.783125321,0.752873948
3,1,27,0.828503401,0.762223129,0.771502367,0.795283729,0.820953283
3,1,28,0.828503401,0.886498639,0.84892601,0.820456976,0.930705882
3,1,29,0.802585034,0.778507483,0.790546258,0.853789959,0.741848609
3,1,30,0.802585034,0.850740136,0.884528966,0.930546517,0.84975816
3,1,31,0.782644558,0.790471004,0.762961047,0.794266047,0.853018374
3,1,32,0.782644558,0.774818112,0.802093275,0.786518649,0.833709767
3,1,33,0.599608844,0.581620579,0.643770035,0.614416484,0.579361286
3,1,34,0.599608844,0.53964796,0.541146982,0.593742671,0.523053685
3,1,35,0.444039116,0.408515987,0.396438123,0.374697968,0.397804342
3,1,36,0.444039116,0.412956378,0.419927792,0.383076986,0.406700067
3,1,37,0.019135204,0.01970926,0.017868453,0.019849521,0.020480452
3,1,38,0.019135204,0.0187525,0.017807221,0.019864523,0.020212152
3,1,39,0.0,0.0,0.0,0.0,0.0
3,1,40,0.0,0.0,0.0,0.0,0.0
3,1,41,0.0,0.0,0.0,0.0,0.0
3,1,42,0.0,0.0,0.0,0.0,0.0
3,1,43,0.0,0.0,0.0,0.0,0.0
3,1,44,0.0,0.0,0.0,0.0,0.0
3,1,45,0.0,0.0,0.0,0.0,0.0
3,1,46,0.0,0.0,0.0,0.0,0.0
3,1,47,0.0,0.0,0.0,0.0,0.0
3,1,48,0.0,0.0,0.0,0.0,0.0
3,2,1,0.0,0.0,0.0,0.0,0.0
3,2,2,0.0,0.0,0.0,0.0,0.0
3,2,3,0.0,0.0,0.0,0.0,0.0
3,2,4,0.0,0.0,0.0,0.0,0.0
3,2,5,0.0,0.0,0.0,0.0,0.0
3,2,6,0.0,0.0,0.0,0.0,0.0
3,2,7,0.0,0.0,0.0,0.0,0.0
3,2,8,0.0,0.0,0.0,0.0,0.0
3,2,9,0.0,0.0,0.0,0.0,0.0
3,2,10,0.0,0.0,0.0,0.0,0.0
3,2,11,0.0,0.0,0.0,0.0,0.0
3,2,12,0.0,0.0,0.0,0.0,0.0
3,2,13,0.119319728,0.118126531,0.117535898,0.106494647,0.125752429
3,2,14,0.119319728,0.108580952,0.119647857,0.118166503,0.117593048
3,2,15,0.685059524,0.746714881,0.715887203,0.773158179,0.752111095
3,2,16,0.685059524,0.664507738,0.69502714,0.640639579,0.637743071
3,2,17,0.811318027,0.89244983,0.860402768,0.888912483,0.871903485
3,2,18,0.811318027,0.884336649,0.881740432,0.816175118,0.789005077
3,2,19,0.835748299,0.919323129,0.947738571,0.991030333,0.923460083
3,2,20,0.835748299,0.752173469,0.865417364,0.866846493,0.79684455
3,2,21,0.848154762,0.932970238,0.828223125,0.808897919,0.914380817
3,2,22,0.848154762,0.924488691,0.806552771,0.80814815,0.880709537
3,2,23,0.851632653,0.843116326,0.81347951,0.902962256,0.784573872
3,2,24,0.851632653,0.936795918,0.956809286,0.933380871,0.947244323
3,2,25,0.845229592,0.904395663,0.96229389,0.940131971,0.967793546
3,2,26,0.845229592,0.769158929,0.831410088,0.766350231,0.786976466
3,2,27,0.84505102,0.83660051,0.82400925,0.876981273,0.862573723
3,2,28,0.84505102,0.794347959,0.819699489,0.8033055,0.774820942
3,2,29,0.839855442,0.814659779,0.901710795,0.920241366,0.95602853
3,2,30,0.839855442,0.789464115,0.822806377,0.86641783,0.829635941
3,2,31,0.820306122,0.73827551,0.841634081,0.736066152,0.776229762
3,2,32,0.820306122,0.861321428,0.832405637,0.838011062,0.80449062
3,2,33,0.780153061,0.748946939,0.7874865,0.749029635,0.789396155
3,2,34,0.780153061,0.709939286,0.804649867,0.795510634,0.842093901
3,2,35,0.467134354,0.499833759,0.464144694,0.519970987,0.443871563
3,2,36,0.467134354,0.457791667,0.45783838,0.488576755,0.472513642
3,2,37,0.017728741,0.019324328,0.020008657,0.020352016,0.018579298
3,2,38,0.017728741,0.018437891,0.016636651,0.018305138,0.017066021
3,2,39,0.0,0.0,0.0,0.0,0.0
3,2,40,0.0,0.0,0.0,0.0,0.0
3,2,41,0.0,0.0,0.0,0.0,0.0
3,2,42,0.0,0.0,0.0,0.0,0.0
3,2,43,0.0,0.0,0.0,0.0,0.0
3,2,44,0.0,0.0,0.0,0.0,0.0
3,2,45,0.0,0.0,0.0,0.0,0.0
3,2,46,0.0,0.0,0.0,0.0,0.0
3,2,47,0.0,0.0,0.0,0.0,0.0
3,2,48,0.0,0.0,0.0,0.0,0.0
3,3,1,0.0,0.0,0.0,0.0,0.0
3,3,2,0.0,0.0,0.0,0.0,0.0
3,3,3,0.0,0.0,0.0,0.0,0.0
3,3,4,0.0,0.0,0.0,0.0,0.0
3,3,5,0.0,0.0,0.0,0.0,0.0
3,3,6,0.0,0.0,0.0,0.0,0.0
3,3,7,0.0,0.0,0.0,0.0,0.0
3,3,8,0.0,0.0,0.0,0.0,0.0
3,3,9,0.0,0.0,0.0,0.0,0.0
3,3,10,0.0,0.0,0.0,0.0,0.0
3,3,11,0.0,0.0,0.0,0.0,0.0
3,3,12,0.0,0.0,0.0,0.0,0.0
3,3,13,0.118996599,0.123756463,0.115307704,0.119353589,0.126514804
3,3,14,0.118996599,0.128516327,0.112618381,0.117642894,0.123026857
3,3,15,0.69837585,0.635522024,0.666948937,0.700296384,0.641521509
3,3,16,0.69837585,0.670440816,0.739161,0.730765591,0.660007807
3,3,17,0.820042517,0.811842092,0.85673942,0.812950516,0.800631827
3,3,18,0.820042517,0.820042517,0.787240816,0.881928392,0.810767289
3,3,19,0.838605442,0.838605442,0.863763605,0.821581752,0.891077404
3,3,20,0.838605442,0.763130952,0.752816105,0.777002325,0.704599835
3,3,21,0.852534014,0.767280613,0.858501752,0.768278077,0.779182669
3,3,22,0.852534014,0.852534014,0.920736735,0.857762889,0.888309751
3,3,23,0.860756803,0.877971939,0.878058015,0.924597987,0.867639262
3,3,24,0.860756803,0.869364371,0.856409981,0.870798822,0.795185895
3,3,25,0.857193878,0.814334184,0.768902909,0.87042038,0.910484121
3,3,26,0.857193878,0.805762245,0.914625868,0.910745637,0.872081907
3,3,27,0.854897959,0.803604081,0.796080979,0.900013774,0.838649198
3,3,28,0.854897959,0.931838775,0.812965214,0.909895682,0.930043372
3,3,29,0.849940476,0.773445833,0.762991565,0.739777141,0.828431079
3,3,30,0.849940476,0.849940476,0.926435119,0.857929916,0.862350882
3,3,31,0.833103741,0.758124404,0.859263198,0.816830448,0.833167057
3,3,32,0.833103741,0.774786479,0.763747855,0.711491422,0.817029317
3,3,33,0.795272109,0.80322483,0.79924847,0.775271015,0.832916811
3,3,34,0.795272109,0.73165034,0.81690351,0.828151839,0.808854339
3,3,35,0.473112245,0.430532143,0.487967969,0.473148202,0.480175844
3,3,36,0.473112245,0.496767857,0.523735255,0.48791435,0.500336251
3,3,37,0.015875,0.01635125,0.014985206,0.015265038,0.016712462
3,3,38,0.015875,0.0149225,0.01416685,0.014688354,0.015807967
3,3,39,0.0,0.0,0.0,0.0,0.0
3,3,40,0.0,0.0,0.0,0.0,0.0
3,3,41,0.0,0.0,0.0,0.0,0.0
3,3,42,0.0,0.0,0.0,0.0,0.0
3,3,43,0.0,0.0,0.0,0.0,0.0
3,3,44,0.0,0.0,0.0,0.0,0.0
3,3,45,0.0,0.0,0.0,0.0,0.0
3,3,46,0.0,0.0,0.0,0.0,0.0
3,3,47,0.0,0.0,0.0,0.0,0.0
3,3,48,0.0,0.0,0.0,0.0,0.0
3,4,1,0.0,0.0,0.0,0.0,0.0
3,4,2,0.0,0.0,0.0,0.0,0.0
3,4,3,0.0,0.0,0.0,0.0,0.0
3,4,4,0.0,0.0,0.0,0.0,0.0
3,4,5,0.0,0.0,0.0,0.0,0.0
3,4,6,0.0,0.0,0.0,0.0,0.0
3,4,7,0.0,0.0,0.0,0.0,0.0
3,4,8,0.0,0.0,0.0,0.0,0.0
3,4,9,0.0,0.0,0.0,0.0,0.0
3,4,10,0.0,0.0,0.0,0.0,0.0
3,4,11,0.0,0.0,0.0,0.0,0.0
3,4,12,0.0,0.0,0.0,0.0,0.0
3,4,13,0.11460034,0.110016326,0.1010775,0.112907311,0.104167851
3,4,14,0.11460034,0.126060374,0.121533661,0.108658312,0.121244567
3,4,15,0.691156463,0.718802722,0.712029388,0.671963048,0.66356351
3,4,16,0.691156463,0.691156463,0.670421769,0.684244898,0.677402449
3,4,17,0.817431973,0.891000851,0.802963427,0.90410265,0.922184703
3,4,18,0.817431973,0.735688776,0.737732356,0.763617701,0.710164462
3,4,19,0.836539116,0.920193028,0.799313125,0.937216599,0.78598392
3,4,20,0.836539116,0.844904507,0.773464067,0.801936512,0.846779492
3,4,21,0.847840136,0.805448129,0.826644133,0.777045485,0.757247358
3,4,22,0.847840136,0.864796939,0.882008093,0.847584088,0.783107156
3,4,23,0.853061224,0.921306122,0.97590204,0.825080816,0.884899175
3,4,24,0.853061224,0.904244897,0.799574285,0.920476946,0.791098798
3,4,25,0.848630952,0.908035119,0.808066392,0.820714388,0.846361713
3,4,26,0.848630952,0.857117262,0.869931589,0.867145533,0.869313397
3,4,27,0.848588435,0.823130782,0.777349436,0.840846904,0.822478889
3,4,28,0.848588435,0.840102551,0.785241308,0.783411893,0.741045803
3,4,29,0.842984694,0.767116072,0.845302902,0.744805779,0.800052362
3,4,30,0.842984694,0.758686225,0.800835459,0.720751913,0.710541261
3,4,31,0.826819728,0.818551531,0.830912486,0.850190752,0.848250997
3,4,32,0.826819728,0.876428912,0.817559347,0.781450476,0.792542031
3,4,33,0.792423469,0.776575,0.784499234,0.823724196,0.857849913
3,4,34,0.792423469,0.832044642,0.828478737,0.80129597,0.764747062
3,4,35,0.465204082,0.418683674,0.477299388,0.426505305,0.482676961
3,4,36,0.465204082,0.479160204,0.443851215,0.476620655,0.508167853
3,4,37,0.014862245,0.015010867,0.014339094,0.015621646,0.015257632
3,4,38,0.014862245,0.013524643,0.013483772,0.012979905,0.013301262
3,4,39,0.0,0.0,0.0,0.0,0.0
3,4,40,0.0,0.0,0.0,0.0,0.0
3,4,41,0.0,0.0,0.0,0.0,0.0
3,4,42,0.0,0.0,0.0,0.0,0.0
3,4,43,0.0,0.0,0.0,0.0,0.0
3,4,44,0.0,0.0,0.0,0.0,0.0
3,4,45,0.0,0.0,0.0,0.0,0.0
3,4,46,0.0,0.0,0.0,0.0,0.0
3,4,47,0.0,0.0,0.0,0.0,0.0
3,4,48,0.0,0.0,0.0,0.0,0.0
3,5,1,0.0,0.0,0.0,0.0,0.0
3,5,2,0.0,0.0,0.0,0.0,0.0
3,5,3,0.0,0.0,0.0,0.0,0.0
3,5,4,0.0,0.0,0.0,0.0,0.0
3,5,5,0.0,0.0,0.0,0.0,0.0
3,5,6,0.0,0.0,0.0,0.0,0.0
3,5,7,0.0,0.0,0.0,0.0,0.0
3,5,8,0.0,0.0,0.0,0.0,0.0
3,5,9,0.0,0.0,0.0,0.0,0.0
3,5,10,0.0,0.0,0.0,0.0,0.0
3,5,11,0.0,0.0,0.0,0.0,0.0
3,5,12,0.0,0.0,0.0,0.0,0.0
3,5,13,0.111717687,0.106131803,0.104567755,0.105322967,0.104796352
3,5,14,0.111717687,0.120655102,0.121995714,0.107491779,0.120083673
3,5,15,0.686488095,0.700217857,0.672552387,0.734468807,0.656525879
3,5,16,0.686488095,0.741407143,0.642552857,0.724656833,0.747690568
3,5,17,0.814447279,0.749291497,0.781869388,0.781869388,0.774050694
3,5,18,0.814447279,0.838880697,0.892797107,0.848708361,0.82324711
3,5,19,0.832670068,0.865976871,0.857816704,0.877719184,0.824203878
3,5,20,0.832670068,0.824343367,0.753941113,0.884016668,0.864929944
3,5,21,0.842423469,0.859271938,0.842339227,0.915852468,0.873621493
3,5,22,0.842423469,0.892968877,0.90240402,0.949606692,0.968598826
3,5,23,0.845935374,0.862854081,0.84585078,0.783423006,0.867896443
3,5,24,0.845935374,0.854394728,0.773650196,0.890632907,0.8663879
3,5,25,0.841522109,0.841522109,0.900428657,0.861157625,0.792265015
3,5,26,0.841522109,0.791030782,0.889741326,0.781911207,0.743446221
3,5,27,0.836411565,0.911688606,0.795385578,0.898698298,0.886362392
3,5,28,0.836411565,0.911688606,0.804126079,0.901786608,0.863503214
3,5,29,0.755731293,0.808632484,0.735250975,0.689884425,0.732427298
3,5,30,0.755731293,0.710387415,0.674414606,0.663565327,0.757106633
3,5,31,0.800714286,0.824735715,0.73957975,0.780459818,0.739190049
3,5,32,0.800714286,0.872778572,0.87858375,0.833678359,0.863367517
3,5,33,0.751088435,0.81117551,0.726452734,0.694244059,0.671166166
3,5,34,0.751088435,0.675979592,0.692127993,0.635758806,0.70251348
3,5,35,0.434064626,0.434064626,0.447086565,0.473477694,0.442701644
3,5,36,0.434064626,0.416702041,0.438144833,0.455415397,0.466607445
3,5,37,0.010144558,0.009535885,0.009741819,0.010199717,0.010697934
3,5,38,0.010144558,0.011159014,0.009799643,0.010989803,0.011259882
3,5,39,0.0,0.0,0.0,0.0,0.0
3,5,40,0.0,0.0,0.0,0.0,0.0
3,5,41,0.0,0.0,0.0,0.0,0.0
3,5,42,0.0,0.0,0.0,0.0,0.0
3,5,43,0.0,0.0,0.0,0.0,0.0
3,5,44,0.0,0.0,0.0,0.0,0.0
3,5,45,0.0,0.0,0.0,0.0,0.0
3,5,46,0.0,0.0,0.0,0.0,0.0
3,5,47,0.0,0.0,0.0,0.0,0.0
3,5,48,0.0,0.0,0.0,0.0,0.0
3,6,1,0.0,0.0,0.0,0.0,0.0
3,6,2,0.0,0.0,0.0,0.0,0.0
3,6,3,0.0,0.0,0.0,0.0,0.0
3,6,4,0.0,0.0,0.0,0.0,0.0
3,6,5,0.0,0.0,0.0,0.0,0.0
3,6,6,0.0,0.0,0.0,0.0,0.0
3,6,7,0.0,0.0,0.0,0.0,0.0
3,6,8,0.0,0.0,0.0,0.0,0.0
3,6,9,0.0,0.0,0.0,0.0,0.0
3,6,10,0.0,0.0,0.0,0.0,0.0
3,6,11,0.0,0.0,0.0,0.0,0.0
3,6,12,0.0,0.0,0.0,0.0,0.0
3,6,13,0.107380952,0.109528571,0.119300238,0.121035514,0.115454432
3,6,14,0.107380952,0.104159523,0.103654833,0.10191315,0.112619284
3,6,15,0.671836735,0.604653062,0.631862449,0.667923286,0.644068883
3,6,16,0.671836735,0.671836735,0.712146939,0.630451592,0.69171504
3,6,17,0.806743197,0.839012925,0.822878061,0.880479525,0.86239678
3,6,18,0.806743197,0.887417517,0.838609553,0.852699323,0.820976376
3,6,19,0.828112245,0.786706633,0.750890778,0.859541175,0.878880851
3,6,20,0.828112245,0.902642347,0.822108431,0.816916167,0.926689277
3,6,21,0.838486395,0.779792347,0.841504946,0.778931501,0.769194858
3,6,22,0.838486395,0.855256123,0.838402546,0.877810289,0.861013727
3,6,23,0.842355442,0.783390561,0.755971891,0.857418442,0.882664652
3,6,24,0.842355442,0.783390561,0.780358081,0.785994001,0.774083786
3,6,25,0.838316327,0.84669949,0.901483462,0.827679769,0.810867524
3,6,26,0.838316327,0.880232143,0.781939554,0.775151288,0.81072073
3,6,27,0.824617347,0.841109694,0.81620625,0.843857319,0.848076606
3,6,28,0.824617347,0.775140306,0.73588852,0.731835801,0.697852149
3,6,29,0.795365646,0.723782738,0.835531611,0.737799732,0.819507128
3,6,30,0.795365646,0.819226615,0.750785402,0.843651366,0.858415265
3,6,31,0.799889456,0.82388614,0.787531164,0.731429717,0.809254643
3,6,32,0.799889456,0.871879507,0.911114085,0.912618677,0.95252422
3,6,33,0.73337585,0.660038265,0.717608269,0.774041541,0.677990022
3,6,34,0.73337585,0.770044643,0.819364168,0.805232016,0.735083919
3,6,35,0.407423469,0.423720408,0.423883377,0.418342418,0.443442963
3,6,36,0.407423469,0.427794642,0.37584815,0.367356766,0.390659699
3,6,37,0.008940476,0.008493452,0.008106777,0.009194654,0.00920487
3,6,38,0.008940476,0.008046428,0.008748256,0.008664171,0.008341838
3,6,39,0.0,0.0,0.0,0.0,0.0
3,6,40,0.0,0.0,0.0,0.0,0.0
3,6,41,0.0,0.0,0.0,0.0,0.0
3,6,42,0.0,0.0,0.0,0.0,0.0
3,6,43,0.0,0.0,0.0,0.0,0.0
3,6,44,0.0,0.0,0.0,0.0,0.0
3,6,45,0.0,0.0,0.0,0.0,0.0
3,6,46,0.0,0.0,0.0,0.0,0.0
3,6,47,0.0,0.0,0.0,0.0,0.0
3,6,48,0.0,0.0,0.0,0.0,0.0
3,7,1,0.0,0.0,0.0,0.0,0.0
3,7,2,0.0,0.0,0.0,0.0,0.0
3,7,3,0.0,0.0,0.0,0.0,0.0
3,7,4,0.0,0.0,0.0,0.0,0.0
3,7,5,0.0,0.0,0.0,0.0,0.0
3,7,6,0.0,0.0,0.0,0.0,0.0
3,7,7,0.0,0.0,0.0,0.0,0.0
3,7,8,0.0,0.0,0.0,0.0,0.0
3,7,9,0.0,0.0,0.0,0.0,0.0
3,7,10,0.0,0.0,0.0,0.0,0.0
3,7,11,0.0,0.0,0.0,0.0,0.0
3,7,12,0.0,0.0,0.0,0.0,0.0
3,7,13,0.09710034,0.105839371,0.109587444,0.106259232,0.107837495
3,7,14,0.09710034,0.099042347,0.092187063,0.090343322,0.104135095
3,7,15,0.645442177,0.600261225,0.566795048,0.610207811,0.642017159
3,7,16,0.645442177,0.690623129,0.701434286,0.726708188,0.76015714
3,7,17,0.790110544,0.829616071,0.84225784,0.837074715,0.890745976
3,7,18,0.790110544,0.7269017,0.705410694,0.73339957,0.694618289
3,7,19,0.810136054,0.729122449,0.761932959,0.843770203,0.723341183
3,7,20,0.810136054,0.842541496,0.818075387,0.856527685,0.806865551
3,7,21,0.827108844,0.74439796,0.864328742,0.868781345,0.859200391
3,7,22,0.827108844,0.90154864,0.786539155,0.880318824,0.763990979
3,7,23,0.833962585,0.78392483,0.833212019,0.751670493,0.856740955
3,7,24,0.833962585,0.775585204,0.780630678,0.71705354,0.784576082
3,7,25,0.834727891,0.784644218,0.882557799,0.884015234,0.787232245
3,7,26,0.834727891,0.84307517,0.83890153,0.813734485,0.824283671
3,7,27,0.821352041,0.878846684,0.918107311,0.802947184,0.803994507
3,7,28,0.821352041,0.887060204,0.854206123,0.777327572,0.80993689
3,7,29,0.655986395,0.629746939,0.617152,0.634295112,0.68503872
3,7,30,0.655986395,0.636306803,0.581531939,0.687069217,0.608212409
3,7,31,0.560858844,0.577684609,0.512344554,0.599822643,0.562677662
3,7,32,0.560858844,0.594510375,0.612345686,0.6245926,0.598076876
3,7,33,0.095144558,0.099901786,0.088746086,0.097435401,0.100072306
3,7,34,0.095144558,0.085630102,0.089483457,0.090086039,0.085581737
3,7,35,0.219387755,0.236938775,0.205346939,0.240408027,0.2413068
3,7,36,0.219387755,0.215,0.232397449,0.228929587,0.21497155
3,7,37,0.0,0.0,0.0,0.0,0.0
3,7,38,0.0,0.0,0.0,0.0,0.0
3,7,39,0.0,0.0,0.0,0.0,0.0
3,7,40,0.0,0.0,0.0,0.0,0.0
3,7,41,0.0,0.0,0.0,0.0,0.0
3,7,42,0.0,0.0,0.0,0.0,0.0
3,7,43,0.0,0.0,0.0,0.0,0.0
3,7,44,0.0,0.0,0.0,0.0,0.0
3,7,45,0.0,0.0,0.0,0.0,0.0
3,7,46,0.0,0.0,0.0,0.0,0.0
3,7,47,0.0,0.0,0.0,0.0,0.0
3,7,48,0.0,0.0,0.0,0.0,0.0
3,8,1,0.0,0.0,0.0,0.0,0.0
3,8,2,0.0,0.0,0.0,0.0,0.0
3,8,3,0.0,0.0,0.0,0.0,0.0
3,8,4,0.0,0.0,0.0,0.0,0.0
3,8,5,0.0,0.0,0.0,0.0,0.0
3,8,6,0.0,0.0,0.0,0.0,0.0
3,8,7,0.0,0.0,0.0,0.0,0.0
3,8,8,0.0,0.0,0.0,0.0,0.0
3,8,9,0.0,0.0,0.0,0.0,0.0
3,8,10,0.0,0.0,0.0,0.0,0.0
3,8,11,0.0,0.0,0.0,0.0,0.0
3,8,12,0.0,0.0,0.0,0.0,0.0
3,8,13,0.098392857,0.097408928,0.103774946,0.106849034,0.096526119
3,8,14,0.098392857,0.100360714,0.101364321,0.109042834,0.102290182
3,8,15,0.653316327,0.614117347,0.6210425,0.566542852,0.595342114
